"hep-th/9108026",,"Shin'ichi Nojiri","Superstring in Two Dimensional Black Hole","12pp","Phys.Lett.B274:41-46,1992","10.1016/0370-2693(92)90301-J",,"hep-th",,"  We construct superstring theory in two dimensional black hole background
based on supersymmetric $SU(1,1)/U(1)$ gauged Wess-Zumino-Witten model.
","[{""version"":""v1"",""created"":""Thu, 29 Aug 1991 16:38:00 GMT""},{""version"":""v2"",""created"":""Mon, 2 Sep 1991 03:50:00 GMT""}]","2011-04-20"
"hep-th/9108027","Norisuke Sakai","Norisuke Sakai, Yoshiaki Tanii","Factorization and Topological States in $c=1$ Matter Coupled to 2-D
  Gravity","16 pages","Phys.Lett. B276 (1992) 41-48","10.1016/0370-2693(92)90539-G",,"hep-th",,"  Factorization of the $N$-point amplitudes in two-dimensional $c=1$ quantum
gravity is understood in terms of short-distance singularities arising from the
operator product expansion of vertex operators after the Liouville zero mode
integration. Apart from the tachyon states, there are infinitely many
topological states contributing to the intermediate states.
","[{""version"":""v1"",""created"":""Fri, 30 Aug 1991 07:09:50 GMT""},{""version"":""v2"",""created"":""Mon, 2 Sep 1991 09:41:09 GMT""}]","2009-10-22"
