"hep-th/9110029","Miao Li","Miao Li","Correlators of Special States in c=1 Liouville Theory","17 pages","Nucl.Phys. B382 (1992) 242-258","10.1016/0550-3213(92)90186-F",,"hep-th",,"  We generalize the ground ring structure to all special BRST invariant
operators in the right branch in the c=1 Liouville theory. We also discuss
correlation functions of special states on the sphere.
","[{""version"":""v1"",""created"":""Fri, 11 Oct 1991 23:43:25 GMT""}]","2009-10-22"
"hep-th/9110030","Vladimir Dotsenko","Vl.S.Dotsenko","Correlation Functions of Local Operators in 2D Gravity Coupled to
  Minimal Matter","12 pages",,,,"hep-th",,"  Recent advances are being discussed on the calculation, within the conformal
field theory approach, of the correlation functions for local operators in the
theory of 2D gravity coupled to the minimal models of matter.
","[{""version"":""v1"",""created"":""Fri, 11 Oct 1991 23:39:02 GMT""}]","2007-05-23"
"hep-th/9110031","Krzysztof Pilch","P. Bouwknegt, J. McCarthy and K. Pilch","BRST Analysis of Physical States for 2D (Super) Gravity Coupled to
  (Super) Conformal Matter","11 pages",,"10.1007/BF02099397",,"hep-th",,"  We summarize some recent results on the BRST analysis of physical states of
2D gravity coupled to c<=1 conformal matter and the supersymmetric
generalization.
","[{""version"":""v1"",""created"":""Sat, 12 Oct 1991 00:39:29 GMT""}]","2009-10-22"
